id,text,module,section
UAV-04013,The boundary checker shall load a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-04014,The mission manager shall sequence the upload buffer across power cycles.,Mission,Mission Management
UAV-04015,The contingency handler shall annunciate return-to-home through a reset.,Failsafe,Emergency and Failsafe
UAV-04016,The flow sensor shall isolate the center of gravity between tanks.,Fuel,Fuel Management
UAV-04017,The transfer pump shall isolate the endurance estimate within 70 percent.,Fuel,Fuel Management
UAV-04018,The flight plan store shall abort the active mission on operator command.,Mission,Mission Management
UAV-04019,The camera gimbal shall stabilize the payload power at the commanded rate.,Payload,Payload and Imaging
UAV-04020,The security monitor shall isolate a replayed sequence counter with a keyed checksum.,Security,Command Authentication
UAV-04021,The stability augmenter shall track the control gains as a function of airspeed.,FlightControl,Stability and Control
UAV-04022,The link-loss handler shall execute the contingency plan on loss of link.,Failsafe,Emergency and Failsafe
UAV-04023,The thermal regulator shall derate the battery heater for each zone.,Thermal,Thermal Management
UAV-04024,The containment module shall prevent waypoint acceptance on a hard limit.,Geofence,Geofencing and Airspace
UAV-04025,The geofence monitor shall enforce a breach alert near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-04026,The key manager shall log an unauthenticated command within 1000 milliseconds.,Security,Command Authentication
UAV-04027,The battery monitor shall switch the remaining flight time when charge drops below 20 percent.,Power,Electrical Power
UAV-04028,The ground control station shall log the active mission plan from an authenticated console.,GroundStation,Ground Control Interface
UAV-04029,The geofence monitor shall command a safety buffer when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-04030,The failsafe manager shall annunciate a controlled descent when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04031,The approach manager shall reduce the runway centerline before the flare.,Autoland,Automatic Landing
UAV-04032,The altitude limiter shall maintain the geofence boundary on a hard limit.,Geofence,Geofencing and Airspace
UAV-04033,The moving-map view shall log command entry with an acknowledgement.,GroundStation,Ground Control Interface
UAV-04034,The flow sensor shall estimate the center of gravity during cruise.,Fuel,Fuel Management
UAV-04035,The diagnostic engine shall execute a failed sensor within each control frame.,Health,Health Monitoring
UAV-04036,The battery monitor shall switch the non-essential loads under fault conditions.,Power,Electrical Power
UAV-04037,The cooling fan shall throttle propulsion output to prevent overheating.,Thermal,Thermal Management
UAV-04038,The key manager shall rotate every uplink command after 10 messages.,Security,Command Authentication
UAV-04039,The stability augmenter shall damp the roll-rate command within the deflection envelope.,FlightControl,Stability and Control
UAV-04040,The temperature monitor shall raise the operating band during sustained load.,Thermal,Thermal Management
UAV-04041,The position estimator shall compute the navigation solution across the flight envelope.,Navigation,Position Estimation
UAV-04042,The command console shall log every operator command on the moving map.,GroundStation,Ground Control Interface
UAV-04043,The flare logic shall limit the landing gear to 70 meters per second.,Autoland,Automatic Landing
UAV-04044,The glideslope tracker shall command the runway centerline at the decision height.,Autoland,Automatic Landing
UAV-04045,The control mixer shall stabilize the load factor at 1 Hz.,FlightControl,Stability and Control
UAV-04046,The optical head shall hold imagery before landing.,Payload,Payload and Imaging
UAV-04047,The approach manager shall deploy the flare maneuver when criteria are not met.,Autoland,Automatic Landing
UAV-04048,The altitude limiter shall enforce the airspace boundaries near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-04049,The thermal manager shall throttle payload activity to prevent overheating.,Thermal,Thermal Management
UAV-04050,The stability augmenter shall limit the control gains to coordinate turns.,FlightControl,Stability and Control
UAV-04051,The fence enforcer shall maintain a breach alert near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-04052,The cryptographic module shall log the session key within 1000 milliseconds.,Security,Command Authentication
UAV-04053,The control mixer shall schedule the rudder within the deflection envelope.,FlightControl,Stability and Control
UAV-04054,The contingency handler shall command a defined safe state after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04055,The contingency handler shall select return-to-home after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04056,The payload manager shall limit the field of view when battery is low.,Payload,Payload and Imaging
UAV-04057,The cryptographic module shall isolate the command buffer before execution.,Security,Command Authentication
UAV-04058,The operator display shall synchronize the active mission plan in priority order.,GroundStation,Ground Control Interface
UAV-04059,The GPS receiver shall output the aircraft position across the flight envelope.,Navigation,Position Estimation
UAV-04060,The ground control station shall confirm nuisance alerts with an acknowledgement.,GroundStation,Ground Control Interface
UAV-04061,The flare logic shall deploy propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-04062,The flow sensor shall report the fuel flow rate during cruise.,Fuel,Fuel Management
UAV-04063,The navigation filter shall estimate the track angle across the flight envelope.,Navigation,Position Estimation
UAV-04064,The datalink manager shall select the available bandwidth within 100 milliseconds.,Datalink,Communications Link
UAV-04065,The bus controller shall switch the cell balance when charge drops below 120 percent.,Power,Electrical Power
UAV-04066,The primary radio shall report the received signal strength with the ground station.,Datalink,Communications Link
UAV-04067,The key manager shall rotate a replayed sequence counter when the link is unsecured.,Security,Command Authentication
UAV-04068,The flight data recorder shall flush critical status fields before shutdown.,Telemetry,Telemetry and Logging
UAV-04069,The bus controller shall report the state of charge under fault conditions.,Power,Electrical Power
UAV-04070,The flight plan store shall report the upload buffer before storing.,Mission,Mission Management
UAV-04071,The recovery controller shall command the contingency plan for a critical failure.,Failsafe,Emergency and Failsafe
UAV-04072,The cooling fan shall energize the operating band during sustained load.,Thermal,Thermal Management
UAV-04073,The message validator shall isolate the command buffer with a keyed checksum.,Security,Command Authentication
UAV-04074,The power management unit shall balance the non-essential loads to the backup source.,Power,Electrical Power
UAV-04075,The datalink manager shall detect the link margin with the ground station.,Datalink,Communications Link
UAV-04076,The approach manager shall capture propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-04077,The quantity gauge shall isolate the center of gravity to keep CG in limits.,Fuel,Fuel Management
UAV-04078,The landing sequencer shall execute the sink rate when criteria are not met.,Autoland,Automatic Landing
UAV-04079,The flight control law shall deflect the elevator at 20 Hz.,FlightControl,Stability and Control
UAV-04080,The upload handler shall resume the active mission from takeoff to recovery.,Mission,Mission Management
UAV-04081,The fuel system shall measure the remaining fuel quantity to keep CG in limits.,Fuel,Fuel Management
UAV-04082,The telemetry encoder shall compress the telemetry frame at the configured rate.,Telemetry,Telemetry and Logging
UAV-04083,The fuel system shall report the fuel flow rate to keep CG in limits.,Fuel,Fuel Management
UAV-04084,The log manager shall assemble full-rate flight data before shutdown.,Telemetry,Telemetry and Logging
UAV-04085,The flight control law shall hold the ailerons to coordinate turns.,FlightControl,Stability and Control
UAV-04086,The surface controller shall stabilize a degraded control mode to coordinate turns.,FlightControl,Stability and Control
UAV-04087,The failsafe manager shall annunciate the contingency plan after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04088,The load manager shall switch the battery voltage under fault conditions.,Power,Electrical Power
UAV-04089,The operator interface shall annunciate the active mission plan on the moving map.,GroundStation,Ground Control Interface
UAV-04090,The secondary radio shall throttle the telemetry downlink to fit the bandwidth.,Datalink,Communications Link
UAV-04091,The watchdog timer shall isolate a subsystem fault before takeoff.,Health,Health Monitoring
UAV-04092,The flight control law shall stabilize the elevator to coordinate turns.,FlightControl,Stability and Control
UAV-04093,The link monitor shall switch the link margin within 50 milliseconds.,Datalink,Communications Link
UAV-04094,The fault manager shall isolate the fault code before takeoff.,Health,Health Monitoring
UAV-04095,The mission sequencer shall store the waypoint count after a manual override.,Mission,Mission Management
UAV-04096,The cryptographic module shall log the operator identity when the link is unsecured.,Security,Command Authentication
UAV-04097,The watchdog timer shall annunciate a power-on self test at startup.,Health,Health Monitoring
UAV-04098,The failsafe manager shall inhibit flight-critical state through a reset.,Failsafe,Emergency and Failsafe
UAV-04099,The link monitor shall buffer the command uplink to fit the bandwidth.,Datalink,Communications Link
UAV-04100,The mission manager shall store the uploaded mission plan when the limit is exceeded.,Mission,Mission Management
UAV-04101,The cooling fan shall raise the battery heater during sustained load.,Thermal,Thermal Management
UAV-04102,The surface controller shall stabilize the rudder when a sensor is invalid.,FlightControl,Stability and Control
UAV-04103,The throttle manager shall limit the motor current within 15 percent.,Propulsion,Engine and Thrust
UAV-04104,The engine monitor shall report the engine RPM under load.,Propulsion,Engine and Thrust
UAV-04105,The security monitor shall verify the message integrity on repeated failures.,Security,Command Authentication
UAV-04106,The primary radio shall reacquire the available bandwidth after a signal dropout.,Datalink,Communications Link
UAV-04107,The flight control law shall damp the control gains at 20 Hz.,FlightControl,Stability and Control
UAV-04108,The link monitor shall select the available bandwidth at 10 Hz.,Datalink,Communications Link
UAV-04109,The bay heater shall raise an over-temperature warning at 5 Hz.,Thermal,Thermal Management
UAV-04110,The frame assembler shall downlink the frame sequence number at the configured rate.,Telemetry,Telemetry and Logging
UAV-04111,The tank selector shall monitor the remaining fuel quantity when reserve is reached.,Fuel,Fuel Management
UAV-04112,The tank selector shall estimate a fuel leak when reserve is reached.,Fuel,Fuel Management
UAV-04113,The surface controller shall track the elevator when a sensor is invalid.,FlightControl,Stability and Control
UAV-04114,The containment module shall prevent the altitude ceiling of 15 meters.,Geofence,Geofencing and Airspace
UAV-04115,Color choices for the operator interface shall follow corporate branding.,General,Programmatic
UAV-04116,The charge estimator shall balance the remaining flight time below 42 volts.,Power,Electrical Power
UAV-04117,The autoland controller shall align the flare maneuver before the flare.,Autoland,Automatic Landing
UAV-04118,The optical head shall limit the operator pointing angle when battery is low.,Payload,Payload and Imaging
UAV-04119,The quantity gauge shall measure the remaining fuel quantity for the current mission.,Fuel,Fuel Management
UAV-04120,The frame assembler shall report the storage remaining when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-04121,The navigation processor shall update the GPS fix quality at 100 Hz.,Navigation,Position Estimation
UAV-04122,The bus controller shall balance the backup battery below 18 volts.,Power,Electrical Power
UAV-04123,The cooling fan shall raise the thermal trend to prevent overheating.,Thermal,Thermal Management
UAV-04124,The safe-state monitor shall enter a controlled descent when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04125,The bay heater shall derate an over-temperature warning during sustained load.,Thermal,Thermal Management
UAV-04126,The thrust regulator shall regulate the commanded throttle no faster than 85 percent per second.,Propulsion,Engine and Thrust
UAV-04127,The mission manager shall resume the current waypoint before storing.,Mission,Mission Management
UAV-04128,The command console shall display cautions and warnings on the operator display.,GroundStation,Ground Control Interface
UAV-04129,The message validator shall isolate the message integrity within 1000 milliseconds.,Security,Command Authentication
UAV-04130,The battery monitor shall monitor the state of charge below 24 volts.,Power,Electrical Power
UAV-04131,The touchdown monitor shall capture propulsion after touchdown at the decision height.,Autoland,Automatic Landing
UAV-04132,The autopilot core shall stabilize the rudder at 10 Hz.,FlightControl,Stability and Control
UAV-04133,The temperature monitor shall energize the avionics bay temperature within the qualified range.,Thermal,Thermal Management
UAV-04134,The tank selector shall report the tank balance to keep CG in limits.,Fuel,Fuel Management
UAV-04135,The route planner shall abort the active mission on operator command.,Mission,Mission Management
UAV-04136,The tank selector shall isolate the reserve threshold within 70 percent.,Fuel,Fuel Management
UAV-04137,The flight plan store shall sequence the waypoint count when the limit is exceeded.,Mission,Mission Management
UAV-04138,The approach manager shall limit the sink rate when criteria are not met.,Autoland,Automatic Landing
UAV-04139,The cooling fan shall throttle the thermal trend to prevent overheating.,Thermal,Thermal Management
UAV-04140,The flight plan store shall store the uploaded mission plan after a manual override.,Mission,Mission Management
UAV-04141,The battery monitor shall switch the battery voltage to the backup source.,Power,Electrical Power
UAV-04142,The autopilot core shall track a degraded control mode at 20 Hz.,FlightControl,Stability and Control
UAV-04143,The route planner shall sequence the upload buffer before storing.,Mission,Mission Management
UAV-04144,The key manager shall log the command buffer on repeated failures.,Security,Command Authentication
UAV-04145,The upload handler shall store the active mission from takeoff to recovery.,Mission,Mission Management
UAV-04146,The surface controller shall revert the elevator within the deflection envelope.,FlightControl,Stability and Control
UAV-04147,The thermal manager shall maintain propulsion output above 20 degrees Celsius.,Thermal,Thermal Management
UAV-04148,The access controller shall deny every uplink command after 2 messages.,Security,Command Authentication
UAV-04149,The cryptographic module shall isolate the command buffer when the link is unsecured.,Security,Command Authentication
UAV-04150,The cooling controller shall energize an over-temperature warning within the qualified range.,Thermal,Thermal Management
UAV-04151,The command authenticator shall verify a replayed sequence counter within 100 milliseconds.,Security,Command Authentication
UAV-04152,The ground control station shall confirm every operator command on the operator display.,GroundStation,Ground Control Interface
UAV-04153,The transfer pump shall monitor the endurance estimate between tanks.,Fuel,Fuel Management
UAV-04154,The stability augmenter shall stabilize the load factor at 1 Hz.,FlightControl,Stability and Control
UAV-04155,The operator display shall display the displayed clock in priority order.,GroundStation,Ground Control Interface
UAV-04156,The downlink formatter shall downlink the onboard log to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-04157,The fault manager shall inhibit the diagnostic log before takeoff.,Health,Health Monitoring
UAV-04158,The status reporter shall inhibit a power-on self test within each control frame.,Health,Health Monitoring
UAV-04159,The contingency handler shall transition the nearest recovery point when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04160,The engine monitor shall command the commanded throttle within 30 percent.,Propulsion,Engine and Thrust
UAV-04161,The load manager shall switch the battery voltage below 42 volts.,Power,Electrical Power
UAV-04162,The temperature monitor shall throttle the battery heater at 5 Hz.,Thermal,Thermal Management
UAV-04163,The waypoint validator shall abort mission progress from takeoff to recovery.,Mission,Mission Management
UAV-04164,The landing sequencer shall capture the flare maneuver at the decision height.,Autoland,Automatic Landing
UAV-04165,The fault manager shall detect a failed sensor within each control frame.,Health,Health Monitoring
UAV-04166,The watchdog timer shall report a failed sensor within each control frame.,Health,Health Monitoring
UAV-04167,The glideslope tracker shall disarm the runway centerline during crosswind.,Autoland,Automatic Landing
UAV-04168,The autopilot core shall stabilize the ailerons as a function of airspeed.,FlightControl,Stability and Control
UAV-04169,The mission sequencer shall reject the upload buffer across power cycles.,Mission,Mission Management
UAV-04170,The gimbal stabilizer shall stow the field of view when battery is low.,Payload,Payload and Imaging
UAV-04171,The command console shall synchronize every operator command in priority order.,GroundStation,Ground Control Interface
UAV-04172,The payload controller shall hold the field of view with position metadata.,Payload,Payload and Imaging
UAV-04173,The autoland controller shall align the runway centerline on the approach path.,Autoland,Automatic Landing
UAV-04174,The thrust regulator shall monitor the thrust setpoint no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-04175,The approach manager shall command the landing gear to 15 meters per second.,Autoland,Automatic Landing
UAV-04176,The link monitor shall switch the bit error rate after a signal dropout.,Datalink,Communications Link
UAV-04177,The propulsion controller shall limit the spin-up sequence no faster than 2 percent per second.,Propulsion,Engine and Thrust
UAV-04178,The uplink decoder shall throttle the command uplink within 100 milliseconds.,Datalink,Communications Link
UAV-04179,The glideslope tracker shall align the runway centerline to 2 meters per second.,Autoland,Automatic Landing
UAV-04180,The cryptographic module shall isolate the session key before execution.,Security,Command Authentication
UAV-04181,The upload handler shall abort the uploaded mission plan when the limit is exceeded.,Mission,Mission Management
UAV-04182,The camera gimbal shall limit the operator pointing angle to 15 degrees per second.,Payload,Payload and Imaging
UAV-04183,The landing sequencer shall align the landing gear at the decision height.,Autoland,Automatic Landing
UAV-04184,The datalink manager shall reacquire the received signal strength to fit the bandwidth.,Datalink,Communications Link
UAV-04185,The emergency logic shall select the contingency plan through a reset.,Failsafe,Emergency and Failsafe
UAV-04186,The inertial navigation unit shall monitor the position uncertainty in the WGS84 reference frame.,Navigation,Position Estimation
UAV-04187,The message validator shall rotate the command timer within 20 milliseconds.,Security,Command Authentication
UAV-04188,The telemetry encoder shall assemble full-rate flight data to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-04189,The key manager shall isolate the command buffer after 15 messages.,Security,Command Authentication
UAV-04190,The fence enforcer shall prevent a breach alert during all flight phases.,Geofence,Geofencing and Airspace
UAV-04191,The security monitor shall verify the command timer within 1000 milliseconds.,Security,Command Authentication
UAV-04192,The autoland controller shall command the flare maneuver during crosswind.,Autoland,Automatic Landing
UAV-04193,The log manager shall prioritize the storage remaining with the mission clock.,Telemetry,Telemetry and Logging
UAV-04194,The fuel system shall balance the reserve threshold when reserve is reached.,Fuel,Fuel Management
UAV-04195,The emergency logic shall select mission commands during recovery.,Failsafe,Emergency and Failsafe
UAV-04196,The recovery controller shall command flight-critical state when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04197,The log manager shall prioritize the storage remaining to detect drops.,Telemetry,Telemetry and Logging
UAV-04198,The safe-state monitor shall enter flight-critical state through a reset.,Failsafe,Emergency and Failsafe
UAV-04199,The load manager shall monitor the remaining flight time at 100 Hz.,Power,Electrical Power
UAV-04200,The inner control loop shall revert the elevator when a sensor is invalid.,FlightControl,Stability and Control
UAV-04201,The thrust regulator shall stabilize the engine RPM at 1 Hz.,Propulsion,Engine and Thrust
UAV-04202,The approach manager shall limit the runway centerline when criteria are not met.,Autoland,Automatic Landing
UAV-04203,The gimbal stabilizer shall command the captured image to 95 degrees per second.,Payload,Payload and Imaging
UAV-04204,The geofence monitor shall raise waypoint acceptance for the operating area.,Geofence,Geofencing and Airspace
UAV-04205,The storage controller shall downlink the telemetry frame to detect drops.,Telemetry,Telemetry and Logging
UAV-04206,The power management unit shall distribute the avionics bus below 22 volts.,Power,Electrical Power
UAV-04207,The fuel system shall compute the reserve threshold for the current mission.,Fuel,Fuel Management
UAV-04208,The uplink decoder shall buffer the received signal strength with the ground station.,Datalink,Communications Link
UAV-04209,The mission sequencer shall store mission progress across power cycles.,Mission,Mission Management
UAV-04210,The cryptographic module shall verify the operator identity with a keyed checksum.,Security,Command Authentication
UAV-04211,The touchdown monitor shall command the runway centerline during crosswind.,Autoland,Automatic Landing
UAV-04212,The approach manager shall limit the runway centerline to 70 meters per second.,Autoland,Automatic Landing
UAV-04213,The approach manager shall deploy the approach speed during crosswind.,Autoland,Automatic Landing
UAV-04214,The temperature monitor shall throttle payload activity to prevent overheating.,Thermal,Thermal Management
UAV-04215,The GPS receiver shall update the ground velocity across the flight envelope.,Navigation,Position Estimation
UAV-04216,The motor governor shall limit the commanded throttle to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-04217,The altitude limiter shall prevent the airspace boundaries on a hard limit.,Geofence,Geofencing and Airspace
UAV-04218,The temperature monitor shall energize payload activity above 95 degrees Celsius.,Thermal,Thermal Management
UAV-04219,The propulsion controller shall ramp the spin-up sequence under load.,Propulsion,Engine and Thrust
UAV-04220,The upload handler shall reject the uploaded mission plan across power cycles.,Mission,Mission Management
UAV-04221,The cooling controller shall energize the avionics bay temperature within the qualified range.,Thermal,Thermal Management
UAV-04222,The waypoint validator shall store the mission phases on operator command.,Mission,Mission Management
UAV-04223,The imaging sensor shall command the captured image to 120 degrees per second.,Payload,Payload and Imaging
UAV-04224,The approach manager shall align propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-04225,The electronic speed controller shall report the spin-up sequence at 100 Hz.,Propulsion,Engine and Thrust
UAV-04226,The cooling controller shall derate propulsion output for each zone.,Thermal,Thermal Management
UAV-04227,The upload handler shall sequence mission progress on operator command.,Mission,Mission Management
UAV-04228,The access controller shall isolate the message integrity with a keyed checksum.,Security,Command Authentication
UAV-04229,The frame assembler shall record the frame sequence number when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-04230,The gimbal stabilizer shall limit the payload power with position metadata.,Payload,Payload and Imaging
UAV-04231,The built-in test shall report a failed sensor to the ground station.,Health,Health Monitoring
UAV-04232,The stability augmenter shall deflect the load factor at 1 Hz.,FlightControl,Stability and Control
UAV-04233,The power management unit shall protect the pack current under fault conditions.,Power,Electrical Power
UAV-04234,The primary radio shall report a loss of link from the channel plan.,Datalink,Communications Link
UAV-04235,The diagnostic engine shall detect a subsystem fault at 50 Hz.,Health,Health Monitoring
UAV-04236,The bay heater shall maintain the battery heater for each zone.,Thermal,Thermal Management
UAV-04237,The navigation processor shall monitor the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-04238,The optical head shall limit the gimbal slew rate with position metadata.,Payload,Payload and Imaging
UAV-04239,The payload controller shall hold the operator pointing angle against airframe motion.,Payload,Payload and Imaging
UAV-04240,The access controller shall deny every uplink command after 50 messages.,Security,Command Authentication
UAV-04241,The log manager shall report critical status fields before shutdown.,Telemetry,Telemetry and Logging
UAV-04242,The fence enforcer shall maintain a safety buffer during all flight phases.,Geofence,Geofencing and Airspace
UAV-04243,The surface controller shall revert a degraded control mode within the deflection envelope.,FlightControl,Stability and Control
UAV-04244,The link-loss handler shall annunciate mission commands when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04245,The dead-reckoning module shall propagate the GPS fix quality during GPS outages.,Navigation,Position Estimation
UAV-04246,The route planner shall report the mission phases after a manual override.,Mission,Mission Management
UAV-04247,The flight data recorder shall compress the vehicle state before shutdown.,Telemetry,Telemetry and Logging
UAV-04248,The bay heater shall raise the operating band within the qualified range.,Thermal,Thermal Management
UAV-04249,The throttle manager shall monitor the thrust setpoint within 15 percent.,Propulsion,Engine and Thrust
UAV-04250,The flight plan store shall abort the active mission from takeoff to recovery.,Mission,Mission Management
UAV-04251,The moving-map view shall accept every operator command from an authenticated console.,GroundStation,Ground Control Interface
UAV-04252,The load manager shall monitor the state of charge across both buses.,Power,Electrical Power
UAV-04253,The power management unit shall balance the remaining flight time under fault conditions.,Power,Electrical Power
UAV-04254,The navigation processor shall propagate the track angle without operator input.,Navigation,Position Estimation
UAV-04255,The flight data recorder shall downlink the vehicle state to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-04256,The cryptographic module shall isolate the command timer within 20 milliseconds.,Security,Command Authentication
UAV-04257,The operator display shall confirm command entry in priority order.,GroundStation,Ground Control Interface
UAV-04258,The fuel system shall transfer the reserve threshold for the current mission.,Fuel,Fuel Management
UAV-04259,The motor governor shall ramp the commanded throttle at 1 Hz.,Propulsion,Engine and Thrust
UAV-04260,The containment module shall enforce the altitude ceiling for the operating area.,Geofence,Geofencing and Airspace
UAV-04261,The downlink scheduler shall select a loss of link within 50 milliseconds.,Datalink,Communications Link
UAV-04262,The payload manager shall command a geo-referenced target to 50 degrees per second.,Payload,Payload and Imaging
UAV-04263,The engine monitor shall regulate the propeller thrust during high-thrust phases.,Propulsion,Engine and Thrust
UAV-04264,The upload handler shall sequence the waypoint count from takeoff to recovery.,Mission,Mission Management
UAV-04265,The charge estimator shall report the avionics bus below 18 volts.,Power,Electrical Power
UAV-04266,The command authenticator shall log the session key after 85 messages.,Security,Command Authentication
UAV-04267,The fault manager shall detect a failed sensor before takeoff.,Health,Health Monitoring
UAV-04268,The inner control loop shall damp the elevator when a sensor is invalid.,FlightControl,Stability and Control
UAV-04269,The thrust regulator shall command the thrust setpoint within 120 percent.,Propulsion,Engine and Thrust
UAV-04270,The recovery controller shall transition the nearest recovery point after 20 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04271,The charge estimator shall shed the avionics bus to the backup source.,Power,Electrical Power
UAV-04272,The electronic speed controller shall stabilize the commanded throttle no faster than 120 percent per second.,Propulsion,Engine and Thrust
UAV-04273,The approach manager shall execute the approach speed to 50 meters per second.,Autoland,Automatic Landing
UAV-04274,The boundary checker shall limit the altitude ceiling near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-04275,The bay heater shall maintain the battery heater within the qualified range.,Thermal,Thermal Management
UAV-04276,The transfer pump shall isolate a fuel leak to keep CG in limits.,Fuel,Fuel Management
UAV-04277,The touchdown monitor shall execute the approach speed to 70 meters per second.,Autoland,Automatic Landing
UAV-04278,The tank selector shall estimate a fuel leak during cruise.,Fuel,Fuel Management
UAV-04279,The cooling fan shall maintain active cooling at 5 Hz.,Thermal,Thermal Management
UAV-04280,The command console shall throttle the active mission plan in priority order.,GroundStation,Ground Control Interface
UAV-04281,The propulsion controller shall protect the thrust setpoint within 70 percent.,Propulsion,Engine and Thrust
UAV-04282,The electronic speed controller shall regulate the engine RPM under load.,Propulsion,Engine and Thrust
UAV-04283,The stability augmenter shall stabilize the commanded attitude as a function of airspeed.,FlightControl,Stability and Control
UAV-04284,The temperature monitor shall maintain the avionics bay temperature above 2 degrees Celsius.,Thermal,Thermal Management
UAV-04285,The tank selector shall compute the tank balance to keep CG in limits.,Fuel,Fuel Management
UAV-04286,The mission manager shall reject the uploaded mission plan when the limit is exceeded.,Mission,Mission Management
UAV-04287,The quantity gauge shall report the consumption total within 85 percent.,Fuel,Fuel Management
UAV-04288,The propulsion controller shall monitor the controller temperature no faster than 50 percent per second.,Propulsion,Engine and Thrust
UAV-04289,The downlink scheduler shall detect the command uplink after a signal dropout.,Datalink,Communications Link
UAV-04290,The fault manager shall inhibit the diagnostic log to the ground station.,Health,Health Monitoring
UAV-04291,The emergency logic shall select flight-critical state on loss of link.,Failsafe,Emergency and Failsafe
UAV-04292,The access controller shall deny a replayed sequence counter after 10 messages.,Security,Command Authentication
UAV-04293,The stability augmenter shall hold a degraded control mode as a function of airspeed.,FlightControl,Stability and Control
UAV-04294,The built-in test shall detect the vehicle health status at 10 Hz.,Health,Health Monitoring
UAV-04295,The charge estimator shall distribute the battery voltage at 20 Hz.,Power,Electrical Power
UAV-04296,The cryptographic module shall authenticate the operator identity with a keyed checksum.,Security,Command Authentication
UAV-04297,The bay heater shall energize the operating band above 15 degrees Celsius.,Thermal,Thermal Management
UAV-04298,The command authenticator shall reject every uplink command on repeated failures.,Security,Command Authentication
UAV-04299,The quantity gauge shall compute the remaining fuel quantity during cruise.,Fuel,Fuel Management
UAV-04300,The temperature monitor shall energize active cooling above 50 degrees Celsius.,Thermal,Thermal Management
UAV-04301,The altitude limiter shall maintain a corrective maneuver when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-04302,The storage controller shall prioritize the onboard log before shutdown.,Telemetry,Telemetry and Logging
UAV-04303,The inner control loop shall damp the control gains to 10 g.,FlightControl,Stability and Control
UAV-04304,The safe-state monitor shall transition a controlled descent during recovery.,Failsafe,Emergency and Failsafe
UAV-04305,The stability augmenter shall schedule a degraded control mode at 100 Hz.,FlightControl,Stability and Control
UAV-04306,The flight plan store shall reject the mission phases when the limit is exceeded.,Mission,Mission Management
UAV-04307,The link monitor shall reacquire the operating frequency with the ground station.,Datalink,Communications Link
UAV-04308,The flight data recorder shall prioritize the telemetry frame at the configured rate.,Telemetry,Telemetry and Logging
UAV-04309,The waypoint validator shall store the mission-ready flag on operator command.,Mission,Mission Management
UAV-04310,The downlink formatter shall prioritize the frame sequence number before shutdown.,Telemetry,Telemetry and Logging
UAV-04311,The flight data recorder shall flush the storage remaining with the mission clock.,Telemetry,Telemetry and Logging
UAV-04312,The fence enforcer shall command a safety buffer when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-04313,The propulsion controller shall stabilize the controller temperature at 50 Hz.,Propulsion,Engine and Thrust
UAV-04314,The imaging sensor shall stow a geo-referenced target before landing.,Payload,Payload and Imaging
UAV-04315,The load manager shall report the backup battery under fault conditions.,Power,Electrical Power
UAV-04316,The control mixer shall schedule the control gains to 95 g.,FlightControl,Stability and Control
UAV-04317,The altitude limiter shall raise a corrective maneuver for the operating area.,Geofence,Geofencing and Airspace
UAV-04318,The surface controller shall damp the rudder as a function of airspeed.,FlightControl,Stability and Control
UAV-04319,The cooling controller shall maintain an over-temperature warning for each zone.,Thermal,Thermal Management
UAV-04320,The propulsion controller shall regulate the thrust setpoint at 1 Hz.,Propulsion,Engine and Thrust
UAV-04321,The position estimator shall estimate the position uncertainty within 30 meters CEP.,Navigation,Position Estimation
UAV-04322,The propulsion controller shall monitor the engine RPM at 10 Hz.,Propulsion,Engine and Thrust
UAV-04323,The log manager shall timestamp the telemetry frame with the mission clock.,Telemetry,Telemetry and Logging
UAV-04324,The payload manager shall slew the operator pointing angle at the commanded rate.,Payload,Payload and Imaging
UAV-04325,The containment module shall limit a breach alert of 5 meters.,Geofence,Geofencing and Airspace
UAV-04326,The cryptographic module shall decrypt the session key when the link is unsecured.,Security,Command Authentication
