id,text,module,section
UAV-22605,The dead-reckoning module shall update the position uncertainty within 5 meters CEP.,Navigation,Position Estimation
UAV-22606,The mission manager shall store the waypoint count before storing.,Mission,Mission Management
UAV-22607,The power management unit shall switch the cell balance under fault conditions.,Power,Electrical Power
UAV-22608,The landing sequencer shall capture a go-around to 2 meters per second.,Autoland,Automatic Landing
UAV-22609,The route planner shall sequence mission progress from takeoff to recovery.,Mission,Mission Management
UAV-22610,The thermal regulator shall throttle the operating band within the qualified range.,Thermal,Thermal Management
UAV-22611,The gimbal stabilizer shall command the camera line of sight with position metadata.,Payload,Payload and Imaging
UAV-22612,The route planner shall abort the waypoint count after a manual override.,Mission,Mission Management
UAV-22613,The autoland controller shall reduce propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-22614,The frame assembler shall timestamp each record at the configured rate.,Telemetry,Telemetry and Logging
UAV-22615,The mission manager shall store the active mission after a manual override.,Mission,Mission Management
UAV-22616,The boundary checker shall maintain the distance to the edge of 15 meters.,Geofence,Geofencing and Airspace
UAV-22617,The link-loss handler shall annunciate a defined safe state for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22618,The imaging sensor shall slew the captured image when battery is low.,Payload,Payload and Imaging
UAV-22619,The downlink formatter shall report each record when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-22620,The datalink manager shall select the command uplink with the ground station.,Datalink,Communications Link
UAV-22621,The payload manager shall slew the payload power to 5 degrees per second.,Payload,Payload and Imaging
UAV-22622,The boundary checker shall maintain waypoint acceptance during all flight phases.,Geofence,Geofencing and Airspace
UAV-22623,The cooling controller shall raise an over-temperature warning within the qualified range.,Thermal,Thermal Management
UAV-22624,The mission manager shall preserve the current waypoint after a manual override.,Mission,Mission Management
UAV-22625,The log manager shall report the vehicle state with the mission clock.,Telemetry,Telemetry and Logging
UAV-22626,The glideslope tracker shall align the landing gear to 70 meters per second.,Autoland,Automatic Landing
UAV-22627,The charge estimator shall balance the non-essential loads below 42 volts.,Power,Electrical Power
UAV-22628,The glideslope tracker shall reduce propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-22629,The fuel system shall transfer the center of gravity during cruise.,Fuel,Fuel Management
UAV-22630,The glideslope tracker shall execute propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-22631,The telemetry encoder shall prioritize the vehicle state to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-22632,The telemetry encoder shall record the vehicle state at the configured rate.,Telemetry,Telemetry and Logging
UAV-22633,The stability augmenter shall stabilize a degraded control mode when a sensor is invalid.,FlightControl,Stability and Control
UAV-22634,The GPS receiver shall output the track angle within 120 meters CEP.,Navigation,Position Estimation
UAV-22635,The key manager shall reject a replayed sequence counter within 20 milliseconds.,Security,Command Authentication
UAV-22636,The position estimator shall compute the tracked satellite count within 50 meters CEP.,Navigation,Position Estimation
UAV-22637,The message validator shall reject the message integrity before execution.,Security,Command Authentication
UAV-22638,The mission manager shall resume the active mission before storing.,Mission,Mission Management
UAV-22639,The health monitor shall inhibit the diagnostic log at 10 Hz.,Health,Health Monitoring
UAV-22640,The gimbal stabilizer shall command the gimbal slew rate with position metadata.,Payload,Payload and Imaging
UAV-22641,The electronic speed controller shall ramp the motor current at 5 Hz.,Propulsion,Engine and Thrust
UAV-22642,The access controller shall isolate an unauthenticated command after 15 messages.,Security,Command Authentication
UAV-22643,The payload controller shall limit the payload power before landing.,Payload,Payload and Imaging
UAV-22644,The propulsion controller shall ramp the thrust setpoint no faster than 50 percent per second.,Propulsion,Engine and Thrust
UAV-22645,The waypoint validator shall report the upload buffer across power cycles.,Mission,Mission Management
UAV-22646,The flow sensor shall compute the reserve threshold for the current mission.,Fuel,Fuel Management
UAV-22647,The autopilot core shall damp the elevator within the deflection envelope.,FlightControl,Stability and Control
UAV-22648,The flare logic shall align the flare maneuver before the flare.,Autoland,Automatic Landing
UAV-22649,The inner control loop shall revert the rudder when a sensor is invalid.,FlightControl,Stability and Control
UAV-22650,The geofence monitor shall report the altitude ceiling for the operating area.,Geofence,Geofencing and Airspace
UAV-22651,The alert manager shall confirm command entry from an authenticated console.,GroundStation,Ground Control Interface
UAV-22652,The position estimator shall update the navigation solution at 200 Hz.,Navigation,Position Estimation
UAV-22653,The status reporter shall inhibit a power-on self test before takeoff.,Health,Health Monitoring
UAV-22654,The watchdog timer shall report a subsystem fault within each control frame.,Health,Health Monitoring
UAV-22655,The surface controller shall deflect the commanded attitude to coordinate turns.,FlightControl,Stability and Control
UAV-22656,The charge estimator shall shed the pack current across both buses.,Power,Electrical Power
UAV-22657,The GPS receiver shall blend the GPS fix quality within 20 meters CEP.,Navigation,Position Estimation
UAV-22658,The quantity gauge shall compute the endurance estimate within 95 percent.,Fuel,Fuel Management
UAV-22659,The payload controller shall limit the operator pointing angle to 95 degrees per second.,Payload,Payload and Imaging
UAV-22660,The route planner shall report the upload buffer on operator command.,Mission,Mission Management
UAV-22661,The temperature monitor shall log propulsion output for each zone.,Thermal,Thermal Management
UAV-22662,The telemetry encoder shall downlink full-rate flight data with the mission clock.,Telemetry,Telemetry and Logging
UAV-22663,The payload controller shall limit the gimbal slew rate to 70 degrees per second.,Payload,Payload and Imaging
UAV-22664,The mission manager shall resume the mission phases from takeoff to recovery.,Mission,Mission Management
UAV-22665,The tank selector shall compute the remaining fuel quantity during cruise.,Fuel,Fuel Management
UAV-22666,The autoland controller shall execute a go-around to 30 meters per second.,Autoland,Automatic Landing
UAV-22667,The downlink scheduler shall report the telemetry downlink with the ground station.,Datalink,Communications Link
UAV-22668,The frame assembler shall record each record before shutdown.,Telemetry,Telemetry and Logging
UAV-22669,The cooling controller shall raise the battery heater during sustained load.,Thermal,Thermal Management
UAV-22670,The altitude limiter shall limit the geofence boundary for the operating area.,Geofence,Geofencing and Airspace
UAV-22671,The thrust regulator shall monitor the engine RPM at 100 Hz.,Propulsion,Engine and Thrust
UAV-22672,The propulsion controller shall command the overspeed condition at 10 Hz.,Propulsion,Engine and Thrust
UAV-22673,The engine monitor shall regulate the engine RPM during high-thrust phases.,Propulsion,Engine and Thrust
UAV-22674,The status reporter shall isolate a subsystem fault to the ground station.,Health,Health Monitoring
UAV-22675,The flight control law shall damp the elevator to coordinate turns.,FlightControl,Stability and Control
UAV-22676,The camera gimbal shall slew the captured image to 5 degrees per second.,Payload,Payload and Imaging
UAV-22677,The surface controller shall schedule the rudder at 200 Hz.,FlightControl,Stability and Control
UAV-22678,The containment module shall raise a corrective maneuver during all flight phases.,Geofence,Geofencing and Airspace
UAV-22679,The cooling fan shall energize the avionics bay temperature to prevent overheating.,Thermal,Thermal Management
UAV-22680,The navigation processor shall blend the GPS fix quality within 70 meters CEP.,Navigation,Position Estimation
UAV-22681,The mission sequencer shall abort the active mission across power cycles.,Mission,Mission Management
UAV-22682,The mission manager shall report the upload buffer across power cycles.,Mission,Mission Management
UAV-22683,The recovery controller shall execute mission commands through a reset.,Failsafe,Emergency and Failsafe
UAV-22684,The failsafe manager shall inhibit the nearest recovery point for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22685,The navigation filter shall validate the tracked satellite count at 4 Hz.,Navigation,Position Estimation
UAV-22686,The downlink formatter shall report critical status fields before shutdown.,Telemetry,Telemetry and Logging
UAV-22687,The approach manager shall reduce a go-around when criteria are not met.,Autoland,Automatic Landing
UAV-22688,The control mixer shall schedule the rudder to coordinate turns.,FlightControl,Stability and Control
UAV-22689,The containment module shall maintain the distance to the edge of 2 meters.,Geofence,Geofencing and Airspace
UAV-22690,The engine monitor shall ramp the motor current to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-22691,The touchdown monitor shall disarm a go-around during crosswind.,Autoland,Automatic Landing
UAV-22692,The message validator shall decrypt the command buffer when the link is unsecured.,Security,Command Authentication
UAV-22693,The approach manager shall disarm the sink rate during crosswind.,Autoland,Automatic Landing
UAV-22694,The alert manager shall throttle the vehicle state in priority order.,GroundStation,Ground Control Interface
UAV-22695,The operator display shall accept cautions and warnings in priority order.,GroundStation,Ground Control Interface
UAV-22696,The distribution board shall protect the backup battery below 18 volts.,Power,Electrical Power
UAV-22697,The temperature monitor shall energize the operating band for each zone.,Thermal,Thermal Management
UAV-22698,The secondary radio shall select the link margin at 4 Hz.,Datalink,Communications Link
UAV-22699,The position estimator shall compute the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22700,The uplink decoder shall detect the operating frequency with the ground station.,Datalink,Communications Link
UAV-22701,The control mixer shall track the ailerons within the deflection envelope.,FlightControl,Stability and Control
UAV-22702,The battery monitor shall protect the pack current across both buses.,Power,Electrical Power
UAV-22703,The inner control loop shall damp the roll-rate command at 200 Hz.,FlightControl,Stability and Control
UAV-22704,The mission sequencer shall reject the mission phases when the limit is exceeded.,Mission,Mission Management
UAV-22705,The flight data recorder shall report critical status fields to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-22706,The fuel manager shall isolate a fuel leak to keep CG in limits.,Fuel,Fuel Management
UAV-22707,The thrust regulator shall report the motor current to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-22708,The datalink manager shall reacquire the available bandwidth from the channel plan.,Datalink,Communications Link
UAV-22709,The approach manager shall reduce the flare maneuver when criteria are not met.,Autoland,Automatic Landing
UAV-22710,The glideslope tracker shall align the runway centerline when criteria are not met.,Autoland,Automatic Landing
UAV-22711,The flight control law shall revert the roll-rate command at 10 Hz.,FlightControl,Stability and Control
UAV-22712,The storage controller shall report the onboard log to detect drops.,Telemetry,Telemetry and Logging
UAV-22713,The electronic speed controller shall command the spin-up sequence at 10 Hz.,Propulsion,Engine and Thrust
UAV-22714,The glideslope tracker shall align propulsion after touchdown at the decision height.,Autoland,Automatic Landing
UAV-22715,The payload manager shall slew the payload power against airframe motion.,Payload,Payload and Imaging
UAV-22716,The camera gimbal shall capture the field of view at the commanded rate.,Payload,Payload and Imaging
UAV-22717,The flare logic shall reduce the flare maneuver when criteria are not met.,Autoland,Automatic Landing
UAV-22718,The fault manager shall annunciate the vehicle health status at startup.,Health,Health Monitoring
UAV-22719,The downlink scheduler shall reacquire a loss of link at 20 Hz.,Datalink,Communications Link
UAV-22720,The contingency handler shall annunciate the active failsafe mode after 20 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-22721,The dead-reckoning module shall monitor the ground velocity in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22722,The alert manager shall accept cautions and warnings from an authenticated console.,GroundStation,Ground Control Interface
UAV-22723,The security monitor shall reject the session key when the link is unsecured.,Security,Command Authentication
UAV-22724,The propulsion controller shall stabilize the controller temperature to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-22725,The landing sequencer shall reduce the sink rate before the flare.,Autoland,Automatic Landing
UAV-22726,The distribution board shall estimate the avionics bus when charge drops below 120 percent.,Power,Electrical Power
UAV-22727,The inner control loop shall damp a degraded control mode when a sensor is invalid.,FlightControl,Stability and Control
UAV-22728,The airspace manager shall prevent the geofence boundary when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-22729,The motor governor shall stabilize the overspeed condition no faster than 95 percent per second.,Propulsion,Engine and Thrust
UAV-22730,The waypoint validator shall report the mission phases from takeoff to recovery.,Mission,Mission Management
UAV-22731,The approach manager shall align the landing gear when criteria are not met.,Autoland,Automatic Landing
UAV-22732,The glideslope tracker shall limit the landing gear on the approach path.,Autoland,Automatic Landing
UAV-22733,The GPS receiver shall monitor the track angle across the flight envelope.,Navigation,Position Estimation
UAV-22734,The waypoint validator shall validate the mission-ready flag on operator command.,Mission,Mission Management
UAV-22735,The containment module shall report waypoint acceptance near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-22736,The primary radio shall select the operating frequency from the channel plan.,Datalink,Communications Link
UAV-22737,The inner control loop shall stabilize a degraded control mode as a function of airspeed.,FlightControl,Stability and Control
UAV-22738,The message validator shall reject the command buffer after 50 messages.,Security,Command Authentication
UAV-22739,The fence enforcer shall load the altitude ceiling of 5 meters.,Geofence,Geofencing and Airspace
UAV-22740,The autoland controller shall reduce a go-around on the approach path.,Autoland,Automatic Landing
UAV-22741,The bay heater shall maintain the operating band within the qualified range.,Thermal,Thermal Management
UAV-22742,The frame assembler shall assemble each record to detect drops.,Telemetry,Telemetry and Logging
UAV-22743,The thermal regulator shall log payload activity during sustained load.,Thermal,Thermal Management
UAV-22744,The storage controller shall record critical status fields to detect drops.,Telemetry,Telemetry and Logging
UAV-22745,The cooling controller shall command active cooling above 120 degrees Celsius.,Thermal,Thermal Management
UAV-22746,The mission sequencer shall preserve the mission phases before storing.,Mission,Mission Management
UAV-22747,The command authenticator shall deny the message integrity before execution.,Security,Command Authentication
UAV-22748,The failsafe manager shall transition the active failsafe mode through a reset.,Failsafe,Emergency and Failsafe
UAV-22749,The transfer pump shall report the fuel flow rate between tanks.,Fuel,Fuel Management
UAV-22750,The mission manager shall resume the upload buffer before storing.,Mission,Mission Management
UAV-22751,The downlink scheduler shall throttle the command uplink with the ground station.,Datalink,Communications Link
UAV-22752,The position estimator shall validate the inertial drift at 1 Hz.,Navigation,Position Estimation
UAV-22753,The thermal manager shall raise the avionics bay temperature above 85 degrees Celsius.,Thermal,Thermal Management
UAV-22754,The payload manager shall capture the camera line of sight with position metadata.,Payload,Payload and Imaging
UAV-22755,The payload manager shall hold the gimbal slew rate at the commanded rate.,Payload,Payload and Imaging
UAV-22756,The cooling controller shall energize active cooling for each zone.,Thermal,Thermal Management
UAV-22757,The charge estimator shall balance the battery voltage across both buses.,Power,Electrical Power
UAV-22758,The secondary radio shall buffer the operating frequency with the ground station.,Datalink,Communications Link
UAV-22759,The safe-state monitor shall preserve the active failsafe mode for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22760,The cooling controller shall log the battery heater above 5 degrees Celsius.,Thermal,Thermal Management
UAV-22761,The cryptographic module shall decrypt every uplink command after 3 messages.,Security,Command Authentication
UAV-22762,The downlink formatter shall record the onboard log at the configured rate.,Telemetry,Telemetry and Logging
UAV-22763,The command console shall present nuisance alerts in priority order.,GroundStation,Ground Control Interface
UAV-22764,The waypoint validator shall report the mission-ready flag after a manual override.,Mission,Mission Management
UAV-22765,The transfer pump shall isolate the fuel flow rate to keep CG in limits.,Fuel,Fuel Management
UAV-22766,The fault manager shall reset the fault code during flight.,Health,Health Monitoring
UAV-22767,The approach manager shall command the flare maneuver at the decision height.,Autoland,Automatic Landing
UAV-22768,The moving-map view shall display command entry in priority order.,GroundStation,Ground Control Interface
UAV-22769,The contingency handler shall execute mission commands through a reset.,Failsafe,Emergency and Failsafe
UAV-22770,The status reporter shall annunciate a subsystem fault at 4 Hz.,Health,Health Monitoring
UAV-22771,The recovery controller shall inhibit a defined safe state for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22772,The geofence monitor shall limit a corrective maneuver of 15 meters.,Geofence,Geofencing and Airspace
UAV-22773,The ground control station shall log command entry on the operator display.,GroundStation,Ground Control Interface
UAV-22774,The status reporter shall isolate a critical failure before takeoff.,Health,Health Monitoring
UAV-22775,The contingency handler shall preserve mission commands after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-22776,The mission manager shall report the active mission after a manual override.,Mission,Mission Management
UAV-22777,The flow sensor shall transfer the center of gravity within 120 percent.,Fuel,Fuel Management
UAV-22778,The thermal manager shall raise payload activity above 50 degrees Celsius.,Thermal,Thermal Management
UAV-22779,The command authenticator shall authenticate the command timer when the link is unsecured.,Security,Command Authentication
UAV-22780,The primary radio shall reacquire the telemetry downlink to fit the bandwidth.,Datalink,Communications Link
UAV-22781,The transfer pump shall estimate the reserve threshold during cruise.,Fuel,Fuel Management
UAV-22782,The waypoint validator shall validate the active mission before storing.,Mission,Mission Management
UAV-22783,The telemetry encoder shall prioritize the vehicle state when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-22784,The flight plan store shall validate the mission-ready flag on operator command.,Mission,Mission Management
UAV-22785,The frame assembler shall prioritize the telemetry frame to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-22786,The dead-reckoning module shall monitor the GPS fix quality at 4 Hz.,Navigation,Position Estimation
UAV-22787,The flow sensor shall transfer the remaining fuel quantity for the current mission.,Fuel,Fuel Management
UAV-22788,The position estimator shall estimate the position uncertainty within 85 meters CEP.,Navigation,Position Estimation
UAV-22789,The camera gimbal shall stow the operator pointing angle against airframe motion.,Payload,Payload and Imaging
UAV-22790,The recovery controller shall enter a controlled descent when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-22791,The thermal regulator shall maintain active cooling for each zone.,Thermal,Thermal Management
UAV-22792,The surface controller shall limit the rudder to coordinate turns.,FlightControl,Stability and Control
UAV-22793,The inner control loop shall damp a degraded control mode at 50 Hz.,FlightControl,Stability and Control
UAV-22794,The stability augmenter shall limit the load factor within the deflection envelope.,FlightControl,Stability and Control
UAV-22795,The moving-map view shall throttle command entry in priority order.,GroundStation,Ground Control Interface
UAV-22796,The imaging sensor shall stow the camera line of sight at the commanded rate.,Payload,Payload and Imaging
UAV-22797,The status reporter shall inhibit the fault code during flight.,Health,Health Monitoring
UAV-22798,The ground control station shall accept safety-critical commands with an acknowledgement.,GroundStation,Ground Control Interface
UAV-22799,The bus controller shall shed the remaining flight time across both buses.,Power,Electrical Power
UAV-22800,The status reporter shall reset a critical failure during flight.,Health,Health Monitoring
UAV-22801,The GPS receiver shall propagate the GPS fix quality within 70 meters CEP.,Navigation,Position Estimation
UAV-22802,The secondary radio shall throttle the telemetry downlink after a signal dropout.,Datalink,Communications Link
UAV-22803,The thrust regulator shall protect the motor current under load.,Propulsion,Engine and Thrust
UAV-22804,The storage controller shall flush the vehicle state with the mission clock.,Telemetry,Telemetry and Logging
UAV-22805,The autopilot core shall revert the load factor within the deflection envelope.,FlightControl,Stability and Control
UAV-22806,The load manager shall report the backup battery to the backup source.,Power,Electrical Power
UAV-22807,The link-loss handler shall annunciate flight-critical state after 50 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-22808,The thermal manager shall derate payload activity within the qualified range.,Thermal,Thermal Management
UAV-22809,The downlink scheduler shall select a loss of link after a signal dropout.,Datalink,Communications Link
UAV-22810,The waypoint validator shall validate the uploaded mission plan on operator command.,Mission,Mission Management
UAV-22811,The safe-state monitor shall command return-to-home when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-22812,The cooling controller shall monitor propulsion output to prevent overheating.,Thermal,Thermal Management
UAV-22813,The charge estimator shall distribute the remaining flight time across both buses.,Power,Electrical Power
UAV-22814,The command console shall log command entry to the vehicle time.,GroundStation,Ground Control Interface
UAV-22815,The power management unit shall report the backup battery at 200 Hz.,Power,Electrical Power
UAV-22816,The autopilot core shall deflect the control gains when a sensor is invalid.,FlightControl,Stability and Control
UAV-22817,The motor governor shall command the spin-up sequence to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-22818,The cryptographic module shall decrypt the operator identity within 50 milliseconds.,Security,Command Authentication
UAV-22819,The power management unit shall report the cell balance below 24 volts.,Power,Electrical Power
UAV-22820,The ground control station shall synchronize the active mission plan on the operator display.,GroundStation,Ground Control Interface
UAV-22821,The power management unit shall shed the avionics bus at 1 Hz.,Power,Electrical Power
UAV-22822,The thermal manager shall throttle the operating band for each zone.,Thermal,Thermal Management
UAV-22823,The thermal regulator shall raise the operating band above 85 degrees Celsius.,Thermal,Thermal Management
UAV-22824,The optical head shall slew imagery when battery is low.,Payload,Payload and Imaging
UAV-22825,The downlink scheduler shall switch the telemetry downlink at 100 Hz.,Datalink,Communications Link
UAV-22826,The waypoint validator shall resume the active mission across power cycles.,Mission,Mission Management
UAV-22827,The flight plan store shall validate the upload buffer from takeoff to recovery.,Mission,Mission Management
UAV-22828,The battery monitor shall distribute the battery voltage when charge drops below 2 percent.,Power,Electrical Power
UAV-22829,The stability augmenter shall limit the roll-rate command at 200 Hz.,FlightControl,Stability and Control
UAV-22830,The moving-map view shall synchronize every operator command on the operator display.,GroundStation,Ground Control Interface
UAV-22831,The safe-state monitor shall execute the active failsafe mode when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-22832,The operator display shall annunciate the vehicle state on the operator display.,GroundStation,Ground Control Interface
UAV-22833,The security monitor shall isolate the operator identity within 500 milliseconds.,Security,Command Authentication
UAV-22834,The inner control loop shall schedule the ailerons to 10 g.,FlightControl,Stability and Control
UAV-22835,The fence enforcer shall load waypoint acceptance for the operating area.,Geofence,Geofencing and Airspace
UAV-22836,The status reporter shall record a subsystem fault at startup.,Health,Health Monitoring
UAV-22837,The altitude limiter shall report a corrective maneuver when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-22838,The autopilot core shall hold the rudder at 5 Hz.,FlightControl,Stability and Control
UAV-22839,The thermal regulator shall monitor an over-temperature warning within the qualified range.,Thermal,Thermal Management
UAV-22840,The control mixer shall revert the control gains to 20 g.,FlightControl,Stability and Control
UAV-22841,The autoland controller shall disarm the runway centerline on the approach path.,Autoland,Automatic Landing
UAV-22842,The altitude limiter shall report a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-22843,The temperature monitor shall throttle payload activity during sustained load.,Thermal,Thermal Management
UAV-22844,The mission manager shall preserve the upload buffer across power cycles.,Mission,Mission Management
UAV-22845,The fuel manager shall isolate the tank balance between tanks.,Fuel,Fuel Management
UAV-22846,The telemetry encoder shall flush the vehicle state before shutdown.,Telemetry,Telemetry and Logging
UAV-22847,The boundary checker shall enforce a safety buffer of 20 meters.,Geofence,Geofencing and Airspace
UAV-22848,The diagnostic engine shall record a subsystem fault at startup.,Health,Health Monitoring
UAV-22849,The navigation processor shall monitor the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22850,The transfer pump shall compute the remaining fuel quantity to keep CG in limits.,Fuel,Fuel Management
UAV-22851,The downlink formatter shall report the storage remaining to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-22852,The mission manager shall sequence the mission-ready flag across power cycles.,Mission,Mission Management
UAV-22853,The link-loss handler shall preserve flight-critical state when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-22854,The charge estimator shall balance the remaining flight time when charge drops below 20 percent.,Power,Electrical Power
UAV-22855,The navigation processor shall blend the ground velocity within 50 meters CEP.,Navigation,Position Estimation
UAV-22856,The position estimator shall blend the ground velocity during GPS outages.,Navigation,Position Estimation
UAV-22857,The tank selector shall compute the consumption total between tanks.,Fuel,Fuel Management
UAV-22858,The control mixer shall schedule the elevator to coordinate turns.,FlightControl,Stability and Control
UAV-22859,The primary radio shall maintain the bit error rate with the ground station.,Datalink,Communications Link
UAV-22860,The fuel system shall balance the consumption total between tanks.,Fuel,Fuel Management
UAV-22861,The key manager shall decrypt a replayed sequence counter within 50 milliseconds.,Security,Command Authentication
UAV-22862,The flight plan store shall sequence the active mission on operator command.,Mission,Mission Management
UAV-22863,The throttle manager shall report the controller temperature no faster than 30 percent per second.,Propulsion,Engine and Thrust
UAV-22864,The health monitor shall execute a failed sensor at startup.,Health,Health Monitoring
UAV-22865,The inertial navigation unit shall update the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22866,The access controller shall verify the operator identity when the link is unsecured.,Security,Command Authentication
UAV-22867,The primary radio shall switch the available bandwidth within 500 milliseconds.,Datalink,Communications Link
UAV-22868,The distribution board shall report the pack current when charge drops below 10 percent.,Power,Electrical Power
UAV-22869,The inertial navigation unit shall blend the position uncertainty across the flight envelope.,Navigation,Position Estimation
UAV-22870,The fence enforcer shall load the geofence boundary of 20 meters.,Geofence,Geofencing and Airspace
UAV-22871,The engine monitor shall stabilize the thrust setpoint under load.,Propulsion,Engine and Thrust
UAV-22872,The status reporter shall inhibit a critical failure at 10 Hz.,Health,Health Monitoring
UAV-22873,The flight data recorder shall flush the vehicle state to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-22874,The flight control law shall stabilize the commanded attitude at 1 Hz.,FlightControl,Stability and Control
UAV-22875,The fuel manager shall report the tank balance between tanks.,Fuel,Fuel Management
UAV-22876,The battery monitor shall protect the state of charge below 42 volts.,Power,Electrical Power
UAV-22877,The moving-map view shall display the displayed clock from an authenticated console.,GroundStation,Ground Control Interface
UAV-22878,The upload handler shall resume the waypoint count when the limit is exceeded.,Mission,Mission Management
UAV-22879,The flare logic shall disarm a go-around on the approach path.,Autoland,Automatic Landing
UAV-22880,The throttle manager shall ramp the engine RPM under load.,Propulsion,Engine and Thrust
UAV-22881,The payload manager shall slew the field of view at the commanded rate.,Payload,Payload and Imaging
UAV-22882,The autoland controller shall reduce the sink rate at the decision height.,Autoland,Automatic Landing
UAV-22883,The motor governor shall regulate the thrust setpoint under load.,Propulsion,Engine and Thrust
UAV-22884,The fuel system shall isolate the center of gravity for the current mission.,Fuel,Fuel Management
UAV-22885,The operator display shall throttle the vehicle state in priority order.,GroundStation,Ground Control Interface
UAV-22886,The frame assembler shall assemble critical status fields to detect drops.,Telemetry,Telemetry and Logging
UAV-22887,The watchdog timer shall inhibit a power-on self test within each control frame.,Health,Health Monitoring
UAV-22888,The built-in test shall execute a critical failure before takeoff.,Health,Health Monitoring
UAV-22889,The bay heater shall command active cooling at 1 Hz.,Thermal,Thermal Management
UAV-22890,The navigation processor shall estimate the tracked satellite count without operator input.,Navigation,Position Estimation
UAV-22891,The diagnostic engine shall detect the watchdog to the ground station.,Health,Health Monitoring
UAV-22892,The flight data recorder shall compress full-rate flight data at the configured rate.,Telemetry,Telemetry and Logging
UAV-22893,The health monitor shall report the watchdog within each control frame.,Health,Health Monitoring
UAV-22894,The flight plan store shall resume the mission phases across power cycles.,Mission,Mission Management
UAV-22895,The datalink manager shall throttle the bit error rate after a signal dropout.,Datalink,Communications Link
UAV-22896,The built-in test shall report a critical failure within each control frame.,Health,Health Monitoring
UAV-22897,The failsafe manager shall transition mission commands through a reset.,Failsafe,Emergency and Failsafe
UAV-22898,The diagnostic engine shall annunciate a power-on self test to the ground station.,Health,Health Monitoring
UAV-22899,The payload controller shall tag the payload power when battery is low.,Payload,Payload and Imaging
UAV-22900,The power management unit shall shed the remaining flight time below 24 volts.,Power,Electrical Power
UAV-22901,The diagnostic engine shall report a failed sensor to the ground station.,Health,Health Monitoring
UAV-22902,The quantity gauge shall compute the endurance estimate within 2 percent.,Fuel,Fuel Management
UAV-22903,The tank selector shall transfer the consumption total between tanks.,Fuel,Fuel Management
UAV-22904,The altitude limiter shall load the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-22905,The inner control loop shall revert a degraded control mode to 120 g.,FlightControl,Stability and Control
UAV-22906,The navigation filter shall blend the navigation solution within 10 meters CEP.,Navigation,Position Estimation
UAV-22907,The payload manager shall command the operator pointing angle against airframe motion.,Payload,Payload and Imaging
UAV-22908,The operator display shall confirm the vehicle state in priority order.,GroundStation,Ground Control Interface
UAV-22909,The flight data recorder shall downlink critical status fields to detect drops.,Telemetry,Telemetry and Logging
UAV-22910,The navigation filter shall estimate the GPS fix quality across the flight envelope.,Navigation,Position Estimation
UAV-22911,The storage controller shall compress the vehicle state before shutdown.,Telemetry,Telemetry and Logging
UAV-22912,The key manager shall isolate the command buffer with a keyed checksum.,Security,Command Authentication
UAV-22913,The transfer pump shall transfer the tank balance between tanks.,Fuel,Fuel Management
UAV-22914,The fault manager shall inhibit a critical failure to the ground station.,Health,Health Monitoring
UAV-22915,The engine monitor shall limit the overspeed condition no faster than 15 percent per second.,Propulsion,Engine and Thrust
UAV-22916,The alert manager shall synchronize nuisance alerts on the moving map.,GroundStation,Ground Control Interface
UAV-22917,The dead-reckoning module shall output the track angle in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22918,The security monitor shall verify the session key on repeated failures.,Security,Command Authentication
UAV-22919,The position estimator shall propagate the position uncertainty at 10 Hz.,Navigation,Position Estimation
UAV-22920,The storage controller shall record the storage remaining before shutdown.,Telemetry,Telemetry and Logging
